simulation,generation,optimal_bw,goal_short_bkb,goal_long_bkb,goal_effective_bkb,goal_var,confidence,tracking_rate_short,tracking_rate_effective,success_rate
1,390,80,27.303554406567944,41.70229484950246,41.70229484950246,8.712029576250263,0.9339001944603047,0.3412944300820993,0.5212786856187808,0.0
1,400,80,35.03837046212908,54.45502645028391,54.45502645028391,7.072805909031269,0.9534360856261809,0.4379796307766135,0.6806878306285489,0.0
1,410,80,37.41424053063065,54.65901316071498,54.65901316071498,10.178261674642997,0.9448509154516593,0.4676780066328831,0.6832376645089372,0.0
1,420,80,34.90234318829174,48.58369532830399,48.58369532830399,6.597433372577942,0.9497862298078037,0.4362792898536467,0.6072961916037999,0.0
1,430,80,39.633405968183936,52.281904053177946,52.281904053177946,10.662430126036519,0.9412151247733943,0.4954175746022992,0.6535238006647244,0.0
1,440,80,34.70592437193537,47.10067800880246,47.10067800880246,9.811793813297728,0.9376430874404218,0.4338240546491921,0.5887584751100308,0.0
1,450,60,32.45716023911707,45.30999019254363,45.30999019254363,7.020452498586504,0.944753220659012,0.5409526706519512,0.7551665032090605,0.8
1,460,80,69.85338193351578,64.6745242627468,69.85338193351578,2.794784855500759,0.9766269463347428,0.8731672741689472,0.8731672741689472,0.0
1,470,80,24.794921124110363,48.81812005802569,48.81812005802569,12.554263066375121,0.9323317368902989,0.30993651405137956,0.6102265007253211,0.0
1,480,70,39.89708754670061,53.80708174948945,53.80708174948945,10.274850881748844,0.9437765480260925,0.5699583935242944,0.7686725964212778,0.8
1,490,80,24.941234346479174,50.517967530605944,50.517967530605944,10.14409670763979,0.9406926432418772,0.31176542933098966,0.6314745941325743,0.0
1,500,80,54.996185221084346,62.685422901663955,62.685422901663955,4.238079084409082,0.9682031243889411,0.6874523152635543,0.7835677862707995,0.0
1,510,90,59.96565323075109,55.45040924888322,59.96565323075109,1.553015424462393,0.9796411916782457,0.6662850358972343,0.6662850358972343,0.0
1,520,80,39.96087999810228,57.9477963064099,57.9477963064099,9.147017922796348,0.9503970050561874,0.49951099997627846,0.7243474538301238,0.0
1,530,80,59.96093720116107,58.97330274916336,59.96093720116107,0.7423394674515835,0.9858343402753328,0.7495117150145134,0.7495117150145134,0.0
1,540,80,29.98969845306078,42.473357391712995,42.473357391712995,5.5155247264526555,0.9476033623216686,0.3748712306632597,0.5309169673964125,0.0
1,550,80,44.814448044028026,57.19513945119252,57.19513945119252,9.364911027482067,0.9492125757032308,0.5601806005503503,0.7149392431399064,0.0
1,560,80,79.89741320249102,72.6756346807069,79.89741320249102,2.694564063811659,0.9798683546844287,0.9987176650311378,0.9987176650311378,0.9
